Flow Duration,Total Fwd Packets,Total Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,SYN Flag Count,RST Flag Count,ACK Flag Count,Average Packet Size,Label
12394,5,19,3433.5069390801204,22.579912673280194,231.32311548267865,0,0,0,0,0,3,468.09904556260983,BENIGN
30809,15,11,4234.399715537738,16.3136474408914,6904.226069566924,0,0,0,1,0,4,210.73962220774263,BENIGN
6833,14,14,640.3559685551777,19.23710032218768,9408.318509441606,0,0,0,1,0,1,699.3903383037407,BENIGN
202,339,2,815176.5097982071,2602.4037899136265,59.033608420408505,2,1,1,105,28,89,94.90694047124612,BruteForce
41793,9,9,3430.6407981277853,27.523054087096476,112.70529597086471,0,0,0,1,0,1,771.836825390036,BENIGN
7386,6,6,3722.4995654748923,20.878400507209772,7275.438183408367,0,0,0,1,0,1,742.2593661626177,BENIGN
28502,5,18,137.08859389619553,12.70015288182777,202.5793160700124,0,0,0,0,0,0,396.76056956216354,BENIGN
30013,18,2,1290.2363956371719,31.393458402015543,8627.168320044586,0,0,0,1,0,4,595.9279523356248,BENIGN
243,1167,3,342642.12112562946,3349.5489493997648,47.490009316370816,2,1,1,489,0,38,95.70740212802434,PortScan
33241,10,10,1651.3489498948868,37.34059942291737,519.203075294688,0,0,0,1,0,2,135.0477429881499,BENIGN
358,1457,0,781146.9372209829,2192.478633892747,84.88588165867687,0,1,0,254,29,76,85.39054145394184,DDoS
151,613,0,810966.3543161895,5197.054611882796,20.425747880393143,0,1,1,365,20,93,80.63138097525766,BruteForce
427,802,1,577067.2019686266,7844.491495167027,95.55273145493335,0,0,1,335,7,24,81.14583350756305,DDoS
36393,10,11,270.630608748869,34.4142635022637,2800.0522376193826,0,0,0,0,0,3,177.98863161527743,BENIGN
49876,1,6,2827.105478367324,5.36400391267531,3388.2294750066167,0,0,0,1,0,0,661.6378950548948,BENIGN
68,4641,5,660365.7608677394,2468.2174739963984,84.20919043432359,0,1,0,201,14,84,41.75030580539675,BruteForce
38477,2,12,135.90779414854273,15.584678894149233,1679.3914918440462,0,0,0,1,0,1,155.66982834854895,BENIGN
396,2411,5,444853.4262127052,8443.056921686708,69.29098514176417,1,0,1,89,6,90,52.72403291962063,DDoS
41898,4,17,1206.2840872175877,6.086767877149071,2106.7191926670844,0,0,0,0,0,1,108.91273446584124,BENIGN
12298,6,6,679.7259223085941,11.935935208201329,6763.141303879084,0,0,0,1,0,1,784.3747737918015,BENIGN
15171,7,19,1715.790152210051,25.173745644925894,2901.836650501379,0,0,0,1,0,0,319.510970767716,BENIGN
9507,19,11,3098.378069862592,8.651081828244758,9958.22590523453,0,0,0,0,0,2,546.2331254960202,BENIGN
3273,3,11,228.22236943766046,44.85230078788715,5853.7689769698545,0,0,0,0,0,3,772.5429414798789,BENIGN
37790,17,6,1601.4171700343381,25.093160588878323,2393.836515940998,0,0,0,0,0,3,207.0170786876644,BENIGN
11161,19,19,4126.774120537801,17.3196231283371,3541.430223378567,0,0,0,1,0,4,457.02363499763055,BENIGN
2,1155,5,223970.08139393604,3414.905333992865,99.40483068260569,1,1,0,446,5,98,45.367066697579496,DDoS
4,4636,5,712132.1189256042,3398.1457642776086,41.96350993900496,1,0,1,246,35,45,63.24556774941307,BruteForce
12187,17,7,3446.5884494220127,42.896936768753555,8928.484799209826,0,0,0,1,0,4,773.5649022621005,BENIGN
41363,13,19,1929.1944516021483,20.934388024765767,3075.852115531092,0,0,0,0,0,3,738.3275589567713,BENIGN
290,4275,4,824219.3963138144,5185.982402778531,65.80088916751453,2,1,1,448,12,72,78.99263565039169,DDoS
48518,10,9,2531.4638375437953,43.11239751968078,4606.149202789251,0,0,0,0,0,1,409.9617989446738,BENIGN
19,4707,0,828188.1574964982,9432.357003028255,66.53332693704293,1,1,1,76,39,99,84.95310947250496,PortScan
13119,19,5,4043.5662907788437,39.35302086564395,2075.0978749581254,0,0,0,1,0,3,141.95258223600644,BENIGN
5530,1,2,2244.01284720571,49.009127585023855,197.8270541274861,0,0,0,0,0,2,551.6797705302843,BENIGN
317,2321,4,608921.9870646822,3748.3125429537745,82.77132548326024,2,0,0,134,34,86,51.55882473457502,PortScan
24280,16,18,4858.877882788836,49.799105519881046,2483.3710150166526,0,0,0,0,0,4,687.5102858204257,BENIGN
19504,16,17,3370.112698587834,10.147170652407473,1332.52827261657,0,0,0,1,0,3,534.6945151399739,BENIGN
16795,15,11,3920.4859013365694,29.8828228815297,4513.744253250552,0,0,0,0,0,2,389.02915789405904,BENIGN
3615,8,2,1829.3375149124274,2.4919608241387485,712.3547770776604,0,0,0,1,0,2,710.1325899285978,BENIGN
11464,6,7,285.88313216885695,48.290020912759076,5073.157167058664,0,0,0,0,0,2,515.0926607136364,BENIGN
43582,4,2,3876.0918185079568,32.23572977241842,5758.885483443961,0,0,0,0,0,4,420.20750343456115,BENIGN
257,1226,5,496245.9529316415,2236.5066901315035,93.8107280756959,2,0,0,145,46,89,67.85830913592619,PortScan
393,2881,0,600080.3258916984,3118.770844676667,10.54081803969237,0,0,1,137,19,41,50.27199047026241,DDoS
24900,3,16,220.06356269837698,26.5872880097198,7147.931401876165,0,0,0,1,0,3,602.264146901013,BENIGN
40652,18,2,1060.1470835302157,22.237258685981796,4278.845205184566,0,0,0,1,0,4,546.5423257895227,BENIGN
32231,17,5,4164.415463454447,28.52711695710771,8864.763813525458,0,0,0,1,0,0,414.57294883031756,BENIGN
24068,7,7,1977.2787973057195,27.818891559208865,2619.620204940242,0,0,0,1,0,2,51.53306889025223,BENIGN
8438,11,5,3954.3409419780864,6.110901830544647,5669.568707576273,0,0,0,1,0,0,685.0244473498477,BENIGN
32913,18,15,1202.3522686556457,17.812753295890705,9289.31962627088,0,0,0,0,0,0,423.23277826552277,BENIGN
35429,19,11,3878.3494372301675,23.20617352464749,7838.295053543407,0,0,0,1,0,0,743.4254509247328,BENIGN
9679,4,15,3573.6325794098802,2.9990230341104773,692.4871782961964,0,0,0,1,0,0,188.1726127340189,BENIGN
384,3617,3,562518.379613661,9158.605152671405,90.88061101295585,2,1,0,134,2,57,64.67439656299291,DDoS
24905,18,11,3470.533313731723,9.282697522063852,5561.505287642685,0,0,0,1,0,4,485.5064362332209,BENIGN
371,961,3,461740.3777127893,1439.5098854551122,9.454959692835315,1,0,1,473,4,95,56.41421280877435,BruteForce
3961,14,18,2479.5073925725105,22.476364735013743,9945.128879847125,0,0,0,1,0,0,53.737276347795856,BENIGN
45946,6,2,568.8603296760816,19.93242424894637,9444.474337672085,0,0,0,0,0,3,635.2702586951888,BENIGN
42067,11,9,2297.5046749469575,49.745572442201045,560.4603678479161,0,0,0,1,0,2,376.84020841030974,BENIGN
25686,6,19,186.91983045206683,46.8982684803942,2787.8781684391192,0,0,0,1,0,0,540.7115162878554,BENIGN
22771,12,14,1259.1243927102782,33.4226088176217,7695.53464978289,0,0,0,1,0,2,88.52999865834471,BENIGN
97,979,9,126979.55409911589,8737.710138834935,28.85522441731985,0,0,1,240,47,65,91.41588488871903,BruteForce
41,3070,4,759933.5581048484,9743.460924018216,99.2132757703325,2,1,0,442,1,18,50.20902681911721,PortScan
36790,5,4,2012.8445856300739,20.84716256938361,4744.85721131844,0,0,0,1,0,0,598.0131289014233,BENIGN
35118,17,5,3290.3716835958053,35.254611464227786,8941.19128985584,0,0,0,1,0,3,128.57937507630868,BENIGN
17340,8,19,2125.23155086544,21.069608376792857,973.9967359906727,0,0,0,1,0,0,620.2901986694536,BENIGN
24968,15,4,4376.691438855512,14.441728478091978,1131.123180315374,0,0,0,0,0,0,391.48458145076285,BENIGN
26874,5,5,1701.6735331688137,4.39239688082445,3819.3826705475126,0,0,0,0,0,4,344.76368028736624,BENIGN
11529,16,12,3840.0974319954794,36.158325069239034,2124.5929530586786,0,0,0,0,0,4,291.4026734850182,BENIGN
10413,3,13,1626.509389872191,8.22619950215956,3851.848158771806,0,0,0,1,0,3,762.5933508593312,BENIGN
31750,13,5,4244.747840403692,47.273781994206416,8660.668232465492,0,0,0,1,0,0,158.49806734374857,BENIGN
7938,17,13,411.2079649910066,1.9374111950359698,1425.1359761262686,0,0,0,0,0,3,657.804766938859,BENIGN
3136,8,12,2622.6659296343055,24.106884072276173,9961.430477076103,0,0,0,1,0,2,695.3814858408107,BENIGN
280,4619,6,456071.0023862573,9472.58197826124,26.924162289983066,0,1,0,54,48,58,75.90144954933436,PortScan
80,4945,6,810909.5202087531,2325.522395740789,94.28899655469992,0,1,0,164,43,61,63.06009709994656,DDoS
341,3278,4,314974.50268170575,7626.874753567072,59.77850401142681,2,1,0,199,22,33,95.69657480069193,BruteForce
42281,3,9,1076.0566452663843,27.958687380105108,9132.053909584565,0,0,0,1,0,3,175.46055242396812,BENIGN
214,134,6,904220.1401783341,3592.9404508670045,52.78869506741875,1,0,1,198,44,48,49.62601235853246,BruteForce
243,4464,7,483563.3866755529,5450.230768642178,15.729001803520362,0,1,0,86,13,69,84.1640507337309,PortScan
252,628,4,663432.1707756273,4730.256347563929,3.019554563913649,2,0,0,210,15,74,70.22839463609921,PortScan
206,1148,2,890846.7391625324,7978.248169042312,69.8586793348791,2,0,0,158,9,71,90.26142735782199,BruteForce
13040,2,16,4062.7054447386545,24.607812931221762,3137.6974939559213,0,0,0,0,0,0,364.7706677402459,BENIGN
236,1355,9,778156.4621605997,1667.277052278949,8.26533111072776,2,0,1,443,20,37,53.51329816792873,PortScan
49519,18,17,1069.3522490629002,23.958585814818992,4510.309343312527,0,0,0,0,0,0,558.3268388586525,BENIGN
353,2227,2,630555.4431795229,2811.700409439083,93.55537938486906,1,1,1,345,6,71,72.37171534777201,BruteForce
81,4091,7,834257.3415916199,5735.7425204772435,82.94242859148746,0,0,0,219,29,16,76.36445588880792,PortScan
4389,2,9,2440.551847049044,49.603958148002505,975.6168546969693,0,0,0,1,0,1,264.6934388596047,BENIGN
484,4777,7,313872.10656519444,881.230760844504,79.84674805162616,0,0,0,355,39,0,46.79456719676368,PortScan
154,2699,3,429889.3155309211,2343.8832957133154,53.910267649483195,0,0,1,318,18,34,70.55533244733786,BruteForce
39440,13,3,565.9588737825745,2.8051660358790538,7282.23253675332,0,0,0,0,0,4,346.77148781504314,BENIGN
48862,2,7,2295.841213386362,16.29769985195198,1181.734502413484,0,0,0,1,0,3,620.8582961962844,BENIGN
38532,16,17,2590.0413914890964,10.01566392048709,7841.642448519879,0,0,0,0,0,0,625.0520407290479,BENIGN
41475,9,11,4997.515611268743,48.33848749438983,3711.6773047448005,0,0,0,0,0,0,344.82671561753335,BENIGN
30930,18,11,2089.2227614239905,11.210038616630314,3533.8733668020423,0,0,0,0,0,2,755.6904217995836,BENIGN
5747,4,4,586.2481875582571,28.980293325776543,8074.401469869346,0,0,0,1,0,2,358.93613578646585,BENIGN
14163,15,10,4863.18874382533,8.042038291292108,3606.1265479190006,0,0,0,1,0,2,336.92708819672106,BENIGN
40760,11,9,3006.9011160104374,44.3379974851387,9821.419001649827,0,0,0,1,0,3,463.99942383945756,BENIGN
30028,8,18,894.4465318483338,28.883307400803485,9122.805914392111,0,0,0,1,0,3,485.97557920285163,BENIGN
43539,17,2,980.8826498426224,28.952854125203462,3275.7023353345226,0,0,0,1,0,0,625.5050698891313,BENIGN
112,3368,9,614267.393361717,2445.818275994838,89.95261981262398,0,1,0,381,10,0,59.07568791836078,DDoS
43438,11,13,3761.4570763937963,10.549941774010527,5417.126210342025,0,0,0,1,0,3,200.96659390994205,BENIGN
36650,7,7,791.1930175122557,35.49526025352077,8560.19517251828,0,0,0,1,0,4,425.5005419577434,BENIGN
9882,19,13,3959.6083855024267,36.71209454393184,4571.63360663713,0,0,0,1,0,2,275.3952559130007,BENIGN
349,1688,0,806435.1571617129,5966.852160252394,99.41888999187009,1,1,1,256,12,41,89.57755113529144,BruteForce
41310,10,10,2667.0121220167443,10.492447418793589,6112.946668422471,0,0,0,0,0,1,164.8196690314245,BENIGN
7531,6,5,4749.124065420414,28.7714545018755,7617.303328926178,0,0,0,0,0,2,414.4248116312018,BENIGN
35677,7,19,1165.4487372264111,6.15707534275286,6103.053604504309,0,0,0,0,0,1,177.4083219871905,BENIGN
20495,2,8,1295.9920512661806,9.55579894510865,8676.780214918866,0,0,0,0,0,0,202.03525489832128,BENIGN
27799,7,5,2304.276612114491,33.997343670441616,6698.998027858775,0,0,0,0,0,4,425.7407583456048,BENIGN
16203,7,18,2963.902665058604,19.589048911108883,1185.0189163177574,0,0,0,0,0,4,66.95688485966659,BENIGN
22893,11,10,468.0602014186472,25.9430822783761,1920.8022040632777,0,0,0,1,0,1,86.9615224166594,BENIGN
24071,19,5,3492.470625171801,1.8131486300034125,2115.179216156962,0,0,0,1,0,4,548.6880737079161,BENIGN
12896,12,16,4629.700885571618,0.627286916483286,5820.929601090432,0,0,0,0,0,4,220.57941770709976,BENIGN
2407,1,1,2979.372234414033,41.04753028727499,3983.443711083116,0,0,0,1,0,2,594.8013080214547,BENIGN
34769,16,3,547.733113816005,15.809808884647275,526.2187868851188,0,0,0,0,0,4,342.65312340808885,BENIGN
5912,9,17,657.8081280353468,17.326634825804437,5123.378193306308,0,0,0,0,0,4,553.3193577357878,BENIGN
19514,1,19,3751.293493703874,17.49586427841717,1934.5937543912798,0,0,0,0,0,0,620.514974373702,BENIGN
34822,10,18,4771.132742194821,33.800195887732094,5534.492917334882,0,0,0,1,0,2,70.41492696164455,BENIGN
7828,5,5,2643.6252001380144,2.5931020371248104,2957.655278298362,0,0,0,0,0,4,685.3639333091517,BENIGN
20449,4,12,1610.7847669166838,30.953933581353457,5105.23855311329,0,0,0,0,0,1,549.5903349502634,BENIGN
2134,15,1,1150.5917666665064,13.61323576904493,2550.841725770875,0,0,0,1,0,2,388.79479261358347,BENIGN
11033,9,1,2227.9892392787433,34.66012321961443,4577.401348983723,0,0,0,1,0,4,708.930857286975,BENIGN
303,4777,1,85951.24996973624,1292.550543451615,44.762892158269395,1,1,0,190,49,88,96.38450760080612,DDoS
217,4313,9,521060.32111987734,6259.057940491558,52.25708224992459,2,0,1,285,37,24,55.905584937909936,BruteForce
21954,4,15,4409.533196567819,23.054119539481867,1041.0251507736584,0,0,0,0,0,4,592.3294103678295,BENIGN
7384,8,4,1020.2581100320883,37.32970750879921,5957.636153366816,0,0,0,0,0,0,229.60471992014394,BENIGN
27069,10,12,2422.2139785689033,35.84821588670914,2782.3327133320176,0,0,0,1,0,2,180.88331210270871,BENIGN
22236,15,17,2677.4026609397056,39.84039321504239,2756.1606355979443,0,0,0,1,0,2,450.34004566836904,BENIGN
23084,16,9,2700.7441464060444,28.503057651734682,8378.051471177736,0,0,0,1,0,3,349.1072051931328,BENIGN
49651,10,10,298.56730628080254,9.31569926305209,8204.200658378379,0,0,0,1,0,1,73.35533794357035,BENIGN
43631,10,18,1145.7307850455977,28.435729184924337,4120.1950516348015,0,0,0,1,0,2,418.3757387665804,BENIGN
42445,11,6,2657.520788978231,12.329118876570513,9715.453136986183,0,0,0,1,0,4,172.5058618632708,BENIGN
5120,9,13,4475.729712825325,34.62806727128768,1143.409193759883,0,0,0,0,0,3,552.308095813457,BENIGN
4088,3,13,4130.974843250058,10.581362130874272,4001.4281202493153,0,0,0,0,0,4,344.11800737770324,BENIGN
49503,13,14,4919.627726950802,31.19881585077645,1825.2194837886038,0,0,0,1,0,2,322.78062450962454,BENIGN
441,1696,9,50895.97261209325,2838.4926390529267,15.974563551958605,0,0,1,56,23,56,76.10817982624293,DDoS
42596,12,8,2470.580340035617,22.645472612704936,7276.15969186974,0,0,0,1,0,0,682.7511770132128,BENIGN
32870,7,1,2923.322802594871,48.371042310643084,1401.7163453919993,0,0,0,0,0,1,477.11491848944956,BENIGN
1507,16,3,842.0830574832509,21.695297068656764,5997.230259199142,0,0,0,0,0,1,397.13568274553245,BENIGN
7354,14,16,2910.5301128324804,19.742071342156386,3499.372273552698,0,0,0,0,0,0,746.3684901029307,BENIGN
339,3854,5,395509.5616775655,1903.3776466507443,10.08790950454383,2,1,1,196,22,49,83.39672797070922,DDoS
29428,9,12,3140.296855652239,23.043721262415577,2018.3110694231352,0,0,0,0,0,4,84.12813755722937,BENIGN
37735,2,19,254.67836013517234,43.434518935059906,8883.706783115984,0,0,0,1,0,3,98.26650034225877,BENIGN
15101,11,6,755.6268673569273,25.545052644776206,2424.032524193835,0,0,0,0,0,3,657.1687926001339,BENIGN
48881,12,3,4484.735171060374,14.52150141261348,1599.551913577547,0,0,0,0,0,2,410.9602498203061,BENIGN
41241,4,17,3479.835644609967,40.51609122865319,2863.591901014449,0,0,0,0,0,1,246.35601983696628,BENIGN
29327,14,1,745.7100591850054,25.612314074828234,5600.194458084241,0,0,0,1,0,3,364.688361935351,BENIGN
351,3294,0,78193.49586238408,8741.405297441079,46.3248939266667,2,1,1,153,31,4,69.69342598575386,PortScan
41244,7,12,1953.6940736190547,3.5540115037284656,7206.778939000829,0,0,0,1,0,3,256.695689366242,BENIGN
43845,13,2,3640.491013585771,14.159218423506161,3475.857655280861,0,0,0,0,0,1,403.1411543487899,BENIGN
22260,12,10,3538.4820997033457,37.84095614535994,7821.625803648915,0,0,0,1,0,4,117.4368909625809,BENIGN
38499,2,6,4886.963942306845,8.20676467045797,6046.605950285496,0,0,0,0,0,0,187.79442193984775,BENIGN
35922,18,3,1719.499400840546,20.470687633852332,9978.700343633518,0,0,0,0,0,0,330.21630525675914,BENIGN
142,1030,6,903173.497271894,4117.786992957998,25.538277463267228,1,0,0,390,38,2,42.00655910020712,BruteForce
297,1858,7,464329.7530899267,1569.606039478545,45.78783813782171,2,0,1,304,28,79,95.22837776436211,DDoS
232,1026,9,852349.6558767735,3222.152714427343,90.79087436537198,0,0,1,128,9,35,79.66601135545454,BruteForce
190,4439,0,885510.568071247,7121.194291156465,67.81343249889566,2,0,0,272,12,19,50.8465152653887,BruteForce
12780,15,8,1501.9924483365571,24.711420695420124,4552.371560592742,0,0,0,0,0,3,454.0294527107381,BENIGN
115,4998,6,635265.7433524313,634.577180804754,60.27636873535935,0,1,0,258,9,93,63.92392501746866,DDoS
47643,19,10,1804.427916482107,24.534432684458416,6189.0332541356875,0,0,0,1,0,1,540.0402560869421,BENIGN
32650,17,11,2602.145057792387,6.3877186930203225,8438.216016630364,0,0,0,0,0,4,681.9009267892056,BENIGN
31950,11,18,2081.6667836404167,15.593528266221485,2235.475214916834,0,0,0,0,0,1,276.9140985223764,BENIGN
2521,11,18,141.20131136468558,14.349921369828158,8902.249821665137,0,0,0,0,0,4,520.6506391589658,BENIGN
28500,14,15,2640.4625734310553,19.897453665710948,5649.098397915551,0,0,0,1,0,1,222.94337665526356,BENIGN
323,3599,8,559444.9014936733,1813.4097508311143,46.36534777463034,1,0,1,168,34,63,86.25325657282238,PortScan
9547,11,3,3367.6466366995164,41.18314054805382,7841.951815836376,0,0,0,0,0,3,115.89878406349541,BENIGN
389,1449,6,368208.95401261403,1161.9845691599403,42.34506703977398,1,0,0,493,8,43,41.77605375115321,DDoS
12184,14,11,2171.329581343455,49.34232057305599,3175.5608692751966,0,0,0,1,0,2,143.29770047818448,BENIGN
14485,4,19,3730.1652002505402,22.724235493318346,890.67071130122,0,0,0,0,0,4,327.6219869415119,BENIGN
100,1913,0,299760.8775495393,1345.0846661376195,1.1096945968160479,0,1,1,491,19,3,55.584979065928984,BruteForce
19161,2,11,4377.898890106683,17.905230168116905,3830.8635930900346,0,0,0,0,0,2,744.7729590295546,BENIGN
19780,15,12,1399.7638577391465,34.54995674199889,7009.685186758378,0,0,0,1,0,0,237.9818631050895,BENIGN
82,926,2,206323.79190425275,972.1222882306906,64.46770324272586,1,0,0,429,13,3,51.00107617502974,DDoS
48566,15,2,1525.511677122984,4.6498916083375725,2158.8152058516125,0,0,0,1,0,1,526.7875441615394,BENIGN
21271,1,13,3031.4440742416655,5.31026928507748,8559.941882032745,0,0,0,0,0,4,219.36356084068976,BENIGN
5216,17,18,271.23132151165805,27.085082995208364,8422.438214937141,0,0,0,0,0,0,674.6902313674886,BENIGN
220,3431,2,502547.83245022997,3513.699099436122,80.43683569359384,2,0,0,275,39,63,45.40486642276082,BruteForce
45258,4,10,4004.5114169549684,9.643570181122636,7281.11501315265,0,0,0,1,0,3,799.7415400574873,BENIGN
27400,16,17,1752.6724375890096,24.84524295125132,1400.218253053071,0,0,0,0,0,2,138.7566796881954,BENIGN
31084,15,12,1691.8722172271578,44.84421469435099,4274.399615533723,0,0,0,0,0,1,121.0784675299152,BENIGN
23871,6,10,3073.102837595333,31.86703758780887,8801.62601851291,0,0,0,1,0,4,609.2006230720195,BENIGN
474,339,1,951894.793210931,8995.758943818693,76.23514066913407,2,1,0,246,43,57,67.57882595577814,BruteForce
18320,17,3,4148.407909390433,40.05840738778077,6334.801437661916,0,0,0,0,0,0,433.8778786740581,BENIGN
34084,18,19,3770.5086656775734,41.94701710237072,2610.4463789596675,0,0,0,0,0,2,503.86755397999997,BENIGN
16585,15,6,1372.7935404255984,36.19866367306039,5009.169777279831,0,0,0,1,0,4,207.3392334818566,BENIGN
26582,9,12,2431.3895795002054,41.82202896589162,6812.917871986975,0,0,0,1,0,3,408.0323227348165,BENIGN
17375,6,3,4149.622897029402,45.69687366485955,8811.302680019899,0,0,0,0,0,2,69.32958707298172,BENIGN
48671,11,8,2438.072853187911,27.36768540842593,5998.36198573209,0,0,0,0,0,4,716.4766536247059,BENIGN
30906,4,7,3163.7007472082482,0.37532528869907533,3938.006466009285,0,0,0,0,0,0,301.7855632152961,BENIGN
436,4863,2,586549.6327800245,4931.752792464966,54.79744703419551,1,1,1,314,34,87,63.46581625530462,BruteForce
31040,6,5,3144.9517143877783,33.88661096988603,5722.909839592289,0,0,0,1,0,2,578.449566309098,BENIGN
18829,4,2,940.2076350993023,6.0589219016241636,3963.1011865159116,0,0,0,1,0,3,274.29724378043477,BENIGN
26569,16,14,1974.0313707561602,13.390728266490997,8106.422394358156,0,0,0,1,0,3,297.4182789286596,BENIGN
27414,11,1,1460.335548135003,44.92210605018735,4724.518617662081,0,0,0,0,0,3,590.141989119185,BENIGN
46013,2,19,2677.090687568811,23.582796135106808,7213.50965705818,0,0,0,1,0,0,640.0180063888787,BENIGN
23755,9,10,1546.2645902270092,30.80352867109025,3815.1281633300528,0,0,0,0,0,2,450.13194238906425,BENIGN
41504,7,10,1622.295952534775,46.80913304373414,8353.354206865732,0,0,0,0,0,3,82.6713567619082,BENIGN
20675,6,14,3536.927493763558,28.137366205895436,4150.404005805068,0,0,0,1,0,0,166.94558654323768,BENIGN
2088,17,18,500.6884267344305,29.10093457753757,4058.2811506938438,0,0,0,0,0,0,427.17051591116126,BENIGN
12454,2,15,1232.4633146825959,12.756352589148747,9869.17228028387,0,0,0,1,0,4,712.5913403097798,BENIGN
4556,9,7,2942.1215313531516,35.353633186860534,428.4102946483707,0,0,0,0,0,4,725.9127014396399,BENIGN
40,1346,2,253798.04893795305,6816.296513463314,20.95831179161255,1,0,0,465,11,59,92.56111998215954,BruteForce
10204,5,6,1786.3841450983684,43.761418159863624,8138.506825739281,0,0,0,1,0,2,236.54148898309177,BENIGN
18853,1,2,4103.410166918118,8.730297361346823,1366.8245167803295,0,0,0,1,0,1,252.55007048005587,BENIGN
30979,2,7,1983.7007920301762,32.441084358739644,9092.057372524556,0,0,0,1,0,3,344.23628341564586,BENIGN
1375,7,11,4547.903622569812,49.82862624882022,7034.2748116493885,0,0,0,1,0,3,312.55240228472945,BENIGN
9205,18,4,3848.805748786346,49.285735086294984,3708.2519942808176,0,0,0,0,0,1,504.8073951764323,BENIGN
261,1227,0,195111.06661086486,7048.646132248365,61.236892560832494,2,1,1,216,18,30,65.49850561989591,DDoS
357,1311,5,417180.42280493205,1371.283665159177,68.41736107713616,0,0,0,152,22,51,51.84372326330262,DDoS
14217,13,9,2928.9215193897585,25.675806333538485,8735.407793848919,0,0,0,1,0,0,153.44504188737972,BENIGN
122,3428,5,76325.33906420851,3224.5531231057466,60.71649054203748,0,1,0,382,7,86,99.45288739152943,DDoS
12211,13,13,4921.248188337928,26.200739357755293,1906.0241863422254,0,0,0,1,0,0,309.5748561743989,BENIGN
48252,15,12,1918.2172005373038,31.747977140799378,279.7638595100804,0,0,0,1,0,4,675.0069809638068,BENIGN
23854,18,14,490.015174977318,45.83815763422077,1514.1115493967957,0,0,0,0,0,2,115.53702680799465,BENIGN
317,2327,9,355960.0169665588,4021.679975955919,24.337367022970422,1,0,1,236,1,42,42.53924967905642,DDoS
27344,14,17,2626.620459336893,17.359517618000854,2669.7855501678914,0,0,0,1,0,0,730.0427547177268,BENIGN
35609,18,18,179.57106055172397,0.8391254583262133,390.2032297208153,0,0,0,1,0,1,324.23071662170685,BENIGN
23944,17,10,2885.1176992052424,0.3010106581394556,272.51207289811043,0,0,0,0,0,0,209.57199118353194,BENIGN
42876,1,8,864.0386356517743,12.752133819002268,981.2596348655724,0,0,0,0,0,0,623.6325392296885,BENIGN
40706,2,16,726.975240191462,10.666047283059704,7430.209995372295,0,0,0,1,0,0,463.4928999473292,BENIGN
19982,3,10,2581.1946424527664,24.56112242486085,3681.892943551353,0,0,0,0,0,2,124.48869289291933,BENIGN
3040,18,13,838.5887957527045,14.013995420522656,1025.5743796814986,0,0,0,0,0,4,604.5684556469413,BENIGN
24617,17,3,2733.871484073126,19.25155398468579,8079.585900065382,0,0,0,0,0,0,726.3767225298308,BENIGN
20877,10,10,4471.214975807148,47.771200856546024,7890.343523927421,0,0,0,0,0,0,562.9823766257721,BENIGN
10009,9,11,3214.179556240935,13.548312738452164,6551.579259586453,0,0,0,0,0,0,127.5152732239728,BENIGN
4123,6,4,4618.979203253377,35.93901974169207,8032.695349018743,0,0,0,0,0,3,544.293497877431,BENIGN
421,372,1,960301.2872696008,1974.5291266789645,26.186566188713577,0,1,1,474,3,87,46.85140450060485,DDoS
1009,4,16,2300.2713346945316,7.668401515656039,6811.506072529376,0,0,0,1,0,2,636.4074510532904,BENIGN
31778,12,14,3763.48695000693,22.696107417646814,4599.456872341622,0,0,0,1,0,2,324.0189194248876,BENIGN
146,2649,6,391976.2560673055,6121.153904121796,77.3772797595208,1,0,1,446,3,95,97.0192226510907,DDoS
10589,11,7,4430.253244571716,27.85956268731127,6306.5860380121485,0,0,0,1,0,3,141.28042939215584,BENIGN
45985,18,4,1432.0450765225914,48.958782484134474,2777.1422629822123,0,0,0,0,0,3,310.83785092398904,BENIGN
44853,4,4,4798.99651980181,16.852927359790147,6604.46825593638,0,0,0,0,0,4,339.98403107247765,BENIGN
16386,1,16,2437.892922340694,17.643795982484292,1623.1945834727028,0,0,0,0,0,0,528.3981179815437,BENIGN
30790,14,14,182.85808495619875,30.940379588274496,724.6373437138354,0,0,0,1,0,0,534.1905469311043,BENIGN
44421,7,18,1695.965941926295,36.11026235816162,839.1502819877182,0,0,0,1,0,3,55.6890140548029,BENIGN
41033,5,16,1793.125176708268,18.668797780800634,6136.340396580215,0,0,0,1,0,4,570.9143286993569,BENIGN
349,411,0,302516.87215662224,7252.039877947352,40.71688622132918,1,0,1,163,45,3,52.59926845514961,PortScan
37282,8,3,3857.64273482056,40.747486686294245,8935.711364374254,0,0,0,1,0,1,469.19404038560975,BENIGN
89,4741,7,597836.8435109619,5739.9722424425445,86.34261313764476,1,0,0,462,45,75,51.4256197762151,DDoS
430,1677,9,391965.932385281,4610.236441620605,72.82952094686853,1,0,1,348,34,44,63.46991395137757,DDoS
4157,14,4,1459.5392749509253,26.6236861680041,6309.51347078903,0,0,0,1,0,2,484.79321194101885,BENIGN
40164,1,13,2031.2666292348779,30.206376390980534,8036.674502593919,0,0,0,0,0,4,361.21858567960834,BENIGN
